Author1,Author2
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_36ebe_205bc_dfc49_9a25e_6923f
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_81b8a_03f97_e8787_c53fe_1a86b
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_d6061_bbee6_cf13b_d7376_5faae
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_aea92_132c4_cbeb2_63e6a_c2bf6
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_2858d_cd105_7d3ea_e7f7d_5f782
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_81178_6ad1a_e74ad_fdd20_dd037
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_98010_bd927_0f9b1_00b62_14a21
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_8b940_be7fb_78aaa_6b656_7dd7a
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_3949a_c1596_ec771_06a70_9a618
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_14063_69760_3e22d_600d3_36bee
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_39fa9_ec190_eee7b_6f4df_f1100
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_b4944_c6ff0_8dc6f_43da2_e9c82
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_835d5_e8314_340ab_852a2_f979a
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_6b86b_273ff_34fce_19d6b_804ef
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_09895_de040_7bcb0_38673_3daa1
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_c76b4_05781_134be_1dab7_fe45a
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_1e472_b39b1_05d34_9bcd0_69c4a
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_7688b_6ef52_55596_2d008_fff89
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_07919_63ca2_667a2_3cf32_68ad2
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_da70d_fa4d9_f95ac_979f9_21e8e
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_39bb8_8f40d_3aa2b_2fe9d_ea67b
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_48a17_06eca_5ee61_48f74_8ca91
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_37c20_f19f3_272b5_ccc3a_5d805
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_1be00_34108_2e25c_4e251_ca671
authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_38d66_d9692_ac590_000a9_1b03a
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_b4944_c6ff0_8dc6f_43da2_e9c82
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_87226_16204_217ed_db39e_7df96
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_d6061_bbee6_cf13b_d7376_5faae
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_1be00_34108_2e25c_4e251_ca671
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_9d693_eeee1_d1899_cbc50_b6d45
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_4e074_08562_bedb8_b60ce_05c1d,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_8d23c_f6c86_e834a_7aa6e_ded54
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_434c9_b5ae5_14646_bbd91_b5003
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_37834_f2f25_762f2_3e1f7_4a531
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_8c1f1_04621_9ddd2_16a02_3f792
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_ee62d_e25cc_c2b55_d3a04_95244
authorID_dac53_c17c2_50fd4_d4d81_eaf6d,authorID_25fc0_e7096_fc653_71820_2dc30
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_61a22_9bae1_e9033_1edd9_86b6b
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_058d5_d43bf_485bf_78dda_1ed4e
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_3635a_91e3d_a857f_7847f_68185
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_39bb8_8f40d_3aa2b_2fe9d_ea67b
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_71812_7812c_05853_f0bec_61582
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_2747b_7c718_564ba_5f066_f0523
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_8b496_bf96b_bcc9e_5ac11_c068b
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_1e472_b39b1_05d34_9bcd0_69c4a
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_7688b_6ef52_55596_2d008_fff89
authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_cba28_b89eb_85949_7f544_956d6
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_38b2d_03f32_56502_b1e9d_b02b2
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_fc56d_bc6d4_652b3_15b86_b71c8
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_f3282_8acec_b4282_c87ea_a554d
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_5426d_2ca50_f244f_b43fe_9eafc
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_16dc3_68a89_b428b_24854_84313
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_6aac0_cf87a_32e63_15361_22c3f
authorID_9512d_95d00_d61bd_ec03d_2b99d,authorID_7559c_a4a95_7c8c8_2ba04_781cd
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_01d54_579da_446ae_1e75c_da808
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_07919_63ca2_667a2_3cf32_68ad2
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_a88a7_902cb_4ef69_7ba0b_6759c
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_138d9_e809e_386a7_b8007_91d1f,authorID_2ac87_8b0e2_18061_6993b_4b6aa
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_76a50_887d8_f1c2e_93017_55428
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_71a1c_003a2_b855d_85582_c8f6c
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_8d27b_a37c5_d8101_06b55_f3fd6
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_9537f_32ec7_599e1_ae953_af6c9
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_1e68e_d4e3d_58a51_096a7_feea3
authorID_922c7_95421_6ccfe_7a61d_ef609,authorID_13671_077b6_6a298_74a25_78b52
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_3635a_91e3d_a857f_7847f_68185
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_4a44d_c1536_4204a_80fe8_0e903
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_7688b_6ef52_55596_2d008_fff89
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_8df66_f64b5_74243_91d36_3fd6b
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_8bd9c_0d453_53375_7387e_d019c
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_36ebe_205bc_dfc49_9a25e_6923f
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_3f980_7cb9a_e9fb6_c3094_2af61
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_2ac87_8b0e2_18061_6993b_4b6aa
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_0a5b0_46d07_f6f97_1b777_6de68
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_3949a_c1596_ec771_06a70_9a618
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_37c20_f19f3_272b5_ccc3a_5d805
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_61a22_9bae1_e9033_1edd9_86b6b
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_b4bbe_448fd_e336b_b6a7d_7d765
authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_454f6_3ac30_c8322_997ef_025ed
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_cba28_b89eb_85949_7f544_956d6
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_7688b_6ef52_55596_2d008_fff89
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_09895_de040_7bcb0_38673_3daa1
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_624b6_0c58c_9d8bf_b6ff1_886c2
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_84a50_92e4a_5b6fe_968fd_523fb
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_f369c_b89fc_627e6_68987_007d1
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_5ef6f_df325_13aa7_cd11f_72bec
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_3949a_c1596_ec771_06a70_9a618
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_bc52d_d6342_77c4a_34a2d_62109
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_61a22_9bae1_e9033_1edd9_86b6b
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
authorID_d6061_bbee6_cf13b_d7376_5faae,authorID_d2f48_3672c_0239f_6d7dd_3c9ec
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_dfe62_e836a_0a6f2_63342_2230c
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_6affd_ae3b3_c1aa6_aa768_9e9b6
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_011af_72a91_0ac4a_cf367_eef9e
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_d029f_a3a95_e174a_19934_857f5
authorID_535fa_30d7e_25dd8_a49f1_53677,authorID_e5b86_1a6d8_a966d_fca7e_7341c
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_0bba8_69d7f_392cb_caca6_b8935
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_98010_bd927_0f9b1_00b62_14a21
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_6b86b_273ff_34fce_19d6b_804ef
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_65a69_9905c_02619_370bc_f9207
authorID_96061_e92f5_8e4bd_cdee7_3df36,authorID_30883_1041e_a4863_c3f87_d222c
authorID_23c65_7f2ef_da773_1a3c1_990b2,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_23c65_7f2ef_da773_1a3c1_990b2,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_2fca3_46db6_56187_102ce_806ac
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_0b918_943df_0962b_c7a18_24c05
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_0bba8_69d7f_392cb_caca6_b8935
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_71047_41a92_e73eb_6c5d6_9cd04
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_3d328_6f7cd_19074_f04e5_14b0c
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_8df66_f64b5_74243_91d36_3fd6b
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_61a22_9bae1_e9033_1edd9_86b6b
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_3949a_c1596_ec771_06a70_9a618
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_2747b_7c718_564ba_5f066_f0523
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_ad573_66865_126e5_5649e_cb23a
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_98010_bd927_0f9b1_00b62_14a21
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_16bad_fc620_2cb3f_8889e_0f277
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_1be00_34108_2e25c_4e251_ca671
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_284de_502c9_84734_2318c_17d47
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_3fdba_35f04_dc8c4_62986_c992b
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_4c15f_47afe_7f817_fd559_e12dd
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_9ae2b_dd7be_edc2e_766c6_b7658
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_cba28_b89eb_85949_7f544_956d6
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_1a656_2590e_f19d1_045d0_6c405
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_3635a_91e3d_a857f_7847f_68185
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_08490_29548_8a118_90997_51ebe
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
authorID_3038b_fb575_bee6a_0e619_45eff,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_f3282_8acec_b4282_c87ea_a554d
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_5a39c_add1b_00709_3db50_74479
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_3635a_91e3d_a857f_7847f_68185
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_2fca3_46db6_56187_102ce_806ac
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_88820_46218_0e5c8_93eff_2ed73
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_5426d_2ca50_f244f_b43fe_9eafc
authorID_98010_bd927_0f9b1_00b62_14a21,authorID_c8376_49cce_43f27_29138_e72cc
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_98a3a_b7c34_0e8a0_33e7b_37b6e
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_d6061_bbee6_cf13b_d7376_5faae
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_0b918_943df_0962b_c7a18_24c05
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_71812_7812c_05853_f0bec_61582
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_a665a_45920_422f9_d417e_4867e
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_0fd42_b3f73_c448b_34940_b339f
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_1be00_34108_2e25c_4e251_ca671
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_5a39c_add1b_00709_3db50_74479
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_3949a_c1596_ec771_06a70_9a618
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_3635a_91e3d_a857f_7847f_68185
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_f369c_b89fc_627e6_68987_007d1
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_624b6_0c58c_9d8bf_b6ff1_886c2
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_7688b_6ef52_55596_2d008_fff89
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_058d5_d43bf_485bf_78dda_1ed4e
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_39fa9_ec190_eee7b_6f4df_f1100
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_768b8_4ef05_f655d_57fe2_2d488
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_9b871_51232_7c09c_e91dd_649b3
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_3635a_91e3d_a857f_7847f_68185
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_2fca3_46db6_56187_102ce_806ac
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_5a39c_add1b_00709_3db50_74479
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_85daa_f6f70_55cd5_73628_7faed
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_0b918_943df_0962b_c7a18_24c05
authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_da4ea_2a550_6f269_3eae1_90d93
authorID_5a39c_add1b_00709_3db50_74479,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_5a39c_add1b_00709_3db50_74479,authorID_9b871_51232_7c09c_e91dd_649b3
authorID_5a39c_add1b_00709_3db50_74479,authorID_768b8_4ef05_f655d_57fe2_2d488
authorID_5a39c_add1b_00709_3db50_74479,authorID_2747b_7c718_564ba_5f066_f0523
authorID_5a39c_add1b_00709_3db50_74479,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_5a39c_add1b_00709_3db50_74479,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_5a39c_add1b_00709_3db50_74479,authorID_7688b_6ef52_55596_2d008_fff89
authorID_5a39c_add1b_00709_3db50_74479,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
authorID_5a39c_add1b_00709_3db50_74479,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_5a39c_add1b_00709_3db50_74479,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_5a39c_add1b_00709_3db50_74479,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_5a39c_add1b_00709_3db50_74479,authorID_138d9_e809e_386a7_b8007_91d1f
authorID_5a39c_add1b_00709_3db50_74479,authorID_5d389_f5e2e_34c6b_0bad9_6581c
authorID_5a39c_add1b_00709_3db50_74479,authorID_e888a_676e1_926d0_c08b5_f11fb
